"TARGET","LAAM_a","LAAM_b"
"Adcy9",3.02915274511271,2.9116991382367
"Mef2c",6.2342540115618,6.10079051692508
"Ctr9",2.72440234535017,3.0814411440472
"Eif4g2",7.91515478641277,7.86419908594906
"Mrvi1",2.2904642489775,2.75893849947258
"Pcyt1a",5.0107478898556,5.15035725425429
"Zfp592",4.4212206985618,4.2705018297346
"Psmd4",5.84653238852145,5.8670704859262
"Snx6",6.98615765352426,6.49206370692823
"Mthfd2",2.15615963163155,3.38482259803971
"Kit",1.02593217577538,1.33820326012814
"Tomm40l",4.46776529117774,4.48835780305055
"Cs",5.40535544917216,5.48200806244897
"Ampd3",4.34602990168347,4.06841486005648
"Bcas2",4.85695460433709,4.64550119715392
"Ctcf",4.73892720268554,4.75041120334524
"Pard6a",0.765336996912387,1.2406091301648
"Tfap4",1.24309434654829,1.54154045761176
"Ranbp1",5.42837646176959,5.62456705251256
"Cd247",-1.33310565113056,0.108633219281249
"Rfx5",3.69042090993448,3.54237315792399
"Psmb4",6.82424485235742,6.81820089011825
"Mmp8",-1.68989986581299,0.661025186667072
"Slc30a4",2.89180279347012,2.59398567094384
"Sqrdl",5.61077626123687,5.57937198983736
"Bloc1s6",3.54932208682807,4.01601710345833
"Metap1",3.70334053161229,2.91949477535536
"Gpr108",4.9075629737303,5.16016182185616
"Tnfsf14",-1.1013422920777,0.533111928170976
"Gata6",-1.85529820759463,-1.94035509719616
"Rsl1d1",4.82397901914531,4.80704842689246
"Apc",3.83607974482422,3.58221267001925
"Reep5",6.09864599598665,6.31499195125677
"Ergic3",6.53222325139282,6.47741048266038
"Uqcc1",4.61367612214556,4.87908169482852
"Ncoa2",3.91262651052314,3.75732055657899
"Nr2c2",2.77989711996105,2.62048468620301
"Nr2c1",2.79866992133006,2.85337820379797
"Smpd4",3.89884340914706,3.91558384151961
"Ctns",4.5296178779192,4.37545817010493
"Shpk",0.398205105765912,0.76202595049924
"Tuft1",3.80107580662037,2.46494268573018
"Rcn1",1.82246607813812,2.2579165104585
"Trap1",4.82257440627208,4.6001854377522
"1700037C18Rik",1.68768051635858,0.411674833593496
"Ankrd13d",2.94037645178298,2.56878207662973
"Tpr",6.60719393061879,6.25020822265205
"BC003331",4.71894360831346,4.39102018673254
"Prg4",3.26629052830475,4.07926314924194
"Dhx34",3.08565526094813,2.56295651114757
"Kptn",3.83194545226932,3.44034873028702
"Napa",5.99944921031695,5.86243443004005
"Snf8",7.298985532768,6.55694306881683
"Tbcb",5.47090646469693,5.43964350234373
"Inpp5k",5.59023240986171,5.28836023741392
"Crkl",3.64859081168638,3.66887234547141
"Eps8l1",3.01537074255733,3.76838765966029
"Clint1",5.77831151428997,5.53219112086909
"Cdkal1",2.35533811921327,2.75819859554347
"Htra1",0.822141679007819,1.63773874584036
"Zbtb17",3.22351045646407,3.06274671284473
"Fblim1",3.64340691533137,4.30806081311343
"Epor",3.32776936744245,2.81414002721076
"Ccdc159",-0.175160055765745,-0.779518324271247
"Mob1b",2.91668015488916,3.01115685878009
"Atp6v1b2",6.47689426747351,6.85965417686364
"Eps15l1",4.33204125304355,3.93138199873704
"Tep1",4.72804494135792,4.32549469315595
"Ttc5",3.81784613519406,3.66783994823263
"Aamp",5.94723307510151,5.80719464332923
"Tmbim1",5.746893001739,6.10235537107626
"Arpc2",8.69956289680577,8.8180084346062
"Kmt2b",4.20811830434237,4.34349211136723
"Tmem147",5.14346248998041,5.32862517874094
"Tfpt",2.98954977364335,3.35381297663205
"Susd2",-2.00373050222593,-1.06142683731827
"Ggt5",4.26410315749919,3.50433671439944
"Crip2",2.28270206492062,3.418082021075
"Crip1",10.6233625958149,10.395386257573
"Fbln1",1.01417344332978,0.40223787398818
"Pgrmc1",5.56362358124312,5.49596799378168
"Tek",-0.132523057993153,0.361051110203934
"Elovl1",5.81165544458851,6.11975085678956
"Med8",4.72768678324918,5.02358879055513
"Hyi",3.66843171514938,3.68691403825199
"Cdc20",2.20035809076719,0.652406991169653
"Pvrl4",1.51800768689058,2.04008233368912
"Pfdn2",4.88639794845646,5.13040611255929
"Rnf114",5.21840215318879,5.11941566881504
"Neurl1a",1.32998569410025,1.16846997387885
"Srm",3.29126573630381,3.93340398403227
"Epha2",2.19319276185815,2.79838923551467
"Rbm14",2.97065299131077,3.29199279367725
"Zdhhc24",2.3722810401738,2.44936847810992
"Bbs1",-0.0373959370320334,-0.38010432005611
"Ndor1",2.85140540969125,3.03134660153774
"Nsmf",5.04681480440279,4.08359488957548
"Pdk1",2.88986555626788,2.96282299194557
"Mvd",2.08794588833618,3.17514166072311
"Cyba",8.63038936771841,8.94205504064444
"Tmem110",2.39811552903474,2.77369310435538
"Cdt1",1.79029114432805,2.71012556863011
"Aprt",4.6176225665628,5.14103031323957
"Gtf2h1",4.27118930476721,3.97893932597645
"Hfe",6.8410847539934,6.80787013926279
"Abhd1",2.13766012375164,2.14479943572142
"Slc5a6",2.00942607845917,2.50347262297637
"Aplp1",0.54475316618939,0.849325124682867
"Qrich1",5.25936802886869,5.17096972553801
"Usp19",5.14311155087337,4.79752542820642
"Pola1",2.97363043169784,2.50592919565639
"Cdc42",8.61548195013993,8.6991619959351
"Pknox1",3.08878808708797,2.90385335028095
"Acot13",5.13481597627236,4.95404614797519
"Cdk4",6.60341659667374,6.78210763334486
"Mettl1",2.04163194448259,2.2863362917427
"Tspan31",5.77899079325862,5.79765658548403
"Kif5b",5.00516507254697,5.0172541268474
"Saal1",0.706920372800617,1.2449144796741
"Cnp",5.27861933812594,5.2662518054318
"Ttc25",-1.85181905553822,-1.47580767705324
"Sulf2",6.86872495006882,6.94548169776837
"Sod2",4.68025480073475,4.64573023781119
"Tmco6",1.89189382564042,2.38833465262685
"Stambp",3.1103601196403,3.02153644414766
"Ezh1",4.06862002478782,3.91316878671077
"Hap1",-0.289957372855641,0.533778716822046
"P3h4",-1.36199180630758,-0.293649255100792
"Ctnnb1",6.48794980202548,6.85112919128379
"Eif1b",5.73314677642769,5.4129910630842
"Vars",4.61708053229754,5.11039517970378
"Msh5",1.04046750044228,1.29832150786089
"Abhd16a",5.0269522693312,4.94553759646147
"Neu1",5.75573857750978,5.14128539739615
"Ddah2",3.93774055328358,3.75382615821295
"Clic1",8.01500981608282,8.0542334267492
"Lsm2",3.51038800394369,4.32038262154912
"Pole",1.42105592677176,1.64168023665115
"Atp1a2",-1.65978580370579,-2.52276750272683
"Stx1a",-0.0774619350402703,-1.34993869349275
"Mrpl49",3.60246136593818,3.35665321560318
"Dennd2c",2.43459728848821,2.24648531022935
"Mark3",4.01622327199734,3.53037078646321
"Gatad1",5.31988616471612,5.51343158466661
"Lrrc8a",2.98512926786684,3.02947129771823
"Ppp2r1a",5.94694307961491,6.32370230021192
"Fance",3.62429538856953,3.51250983088799
"Tinf2",3.55312161414744,3.7203891679484
"Dus3l",3.27269453211228,2.51172186051671
"Gtpbp3",3.08708925347143,3.11437406491877
"Tgfbr1",3.42243327917891,4.95610923470617
"Homer1",3.91023092548478,3.42231348410431
"Rad51c",0.0110528507933656,0.529183941071399
"Cav1",3.27525800637219,4.19546793598335
"Arpp19",6.25830103995528,6.190933650941
"Bcl2l1",4.60407914676798,4.72361418777266
"Khsrp",4.02040948538703,3.77240219752235
"Ccdc124",4.95284125066807,4.64838481138746
"Cct4",6.18304603197782,6.42447134487326
"0610009B22Rik",3.28850346948332,3.09231913701553
"Cpt1c",-0.899747881988348,-2.43507466106002
"Zfp655",4.41994221811994,4.03408652228907
"Ankrd26",0.790381318725898,0.581694637613923
"Aldh16a1",4.45722410585853,3.93631447385975
"Hnrnpa0",5.40044340380939,5.52031008181941
"Prrg2",3.25028100434528,2.95906417554823
"Hnrnph1",7.93552636438334,7.3050086204059
"Ift43",2.66491578245351,1.18892461635659
"Id3",5.83492655339391,6.25757905463573
"Arid1a",4.68574190067736,4.76566260598949
"Ctsd",9.62188118001275,10.026470327894
"Abhd8",2.06343865689216,1.73710849670194
"Ift22",3.9781106569855,3.84377164367105
"Mid1ip1",5.5593326995813,5.44893615551592
"Ap2s1",7.54251128035355,7.2015990627384
"Fgfrl1",1.11117349259839,1.87286024127753
"Emc10",5.35487480021109,5.32134542034453
"Fbxw9",2.36839969498959,2.57735211719593
"Spib",-0.0118408089759781,2.52352262522161
"Fnbp4",5.01221776802219,4.29592690618021
"Cers4",2.99084100108827,2.80303708620166
"Scrn3",3.13610558406137,2.5320906735074
"Phax",4.46774220024545,4.23725171550689
"Tle1",2.43293198409709,3.28356568965745
"Relt",4.18853916965729,4.04396913192796
"Snrpb2",5.29068857089979,5.38170105353405
"Prpf31",4.19932443272119,4.76558913198014
"Sertad1",6.87554000790298,6.36848910239997
"Elk3",5.43460707733736,5.50831789897444
"Herpud2",4.57403618870587,4.78025913057281
"Rdh13",1.6641330324916,2.21297608979413
"Arpc5",7.86233742548227,8.01858183607003
"Pou2f2",3.53616354460015,3.75755180074381
"Mgst1",6.00183438358685,6.05989349439097
"Ubqln4",3.85871810445529,3.80141106824107
"Ncaph2",5.00299382615302,5.01215938957481
"Gprc5b",4.25545640516223,4.27466221457813
"Man1a2",3.04101946212655,3.45385800844073
"Acyp1",3.47368582953975,3.49571868933034
"Cd163",9.59819545371011,8.82360992423374
"Hdac5",5.31743871766015,5.11216121432879
"Rala",4.48894621586028,4.70711485506005
"Vps72",4.64074708983693,4.45307598573092
"Gabpa",4.22721312862731,4.23990554320484
"Dynll1",7.40386627386233,7.15359150618625
"Pdcl",3.73837635714976,3.98018258866466
"Tmem184b",3.90473930255991,4.19584993902793
"Nf2",4.22205158909647,4.35474631674431
"Zmat5",4.34871867960694,4.51231734108894
"Ap1b1",7.06083781555481,6.74977131762741
"Bcl2l13",3.31806310734763,3.58895538025386
"Dqx1",-0.208363534704757,-0.977685800761232
"Ccl8",8.85331300500625,7.87732276337229
"Lnp",3.41160736824972,3.36690668749397
"Rarres2",2.64176574149812,3.3130185676153
"Pttg1ip",6.62635703397453,6.46960075915948
"Trpm2",2.76321755034694,3.18806579627923
"Ube2g2",5.03345788524999,4.96061046203043
"Slc16a12",-0.1831318197731,-0.108498368773873
"Elk1",2.93702841744785,2.64127751211353
"Tnpo1",4.03478998697333,4.35155282374844
"Rnmt",3.17320752764325,3.72536517029335
"Kcnq1",3.11020503274073,2.40234578894265
"Srp14",6.54399550304362,6.56285397137172
"Cdk9",5.855946755223,5.61774288505275
"Tor2a",4.45031333200275,4.30579536873623
"Fpgs",2.64346516600968,1.93639316125648
"Cbx5",2.22197428559731,2.10994045217888
"Sardh",2.31993319196001,2.53737394336575
"Vav2",4.44680269916102,4.46906332242584
"Ppp2cb",4.9133969368728,5.03876228521123
"G0s2",0.733953125378701,1.79470729831815
"Dmap1",2.62537749662962,2.8668223219558
"Mcu",2.09099430719144,2.26027000697013
"Fxyd5",8.17067734013678,8.78620140472908
"Kcnd1",-1.67820168214827,-1.67105621942001
"Tfcp2",1.70883588178765,1.20740486033257
"Pou6f1",3.05754836935868,2.91330657521818
"Ubp1",4.75583502113487,3.96693640978696
"Nuak2",4.6985579065299,4.41173569602895
"Ick",2.37264425059081,2.60142881742579
"Sdhb",6.07762740112696,6.21829765278692
"Cox4i2",0.93757568415583,1.56528327706827
"Snap47",2.24395960676292,3.06376190664397
"Kdsr",1.78484477711249,1.79584599768973
"Taz",5.04655533265458,4.58048445353677
"Kif19a",2.73912722685062,1.52830517526246
"Aldh3a2",4.46576831117075,4.51574444714795
"Tmem115",3.43176764407806,3.51891635467336
"Hyal2",3.8905018863638,3.6524210095145
"Ifrd2",2.48456324968915,2.62995030223294
"Hyal1",0.887930979268639,1.19598593676895
"Tusc2",3.82928041350912,3.43469808774535
"Nprl2",2.41430487880441,2.44340792411573
"Slc3a2",8.15505058769826,7.93903337379788
"Stx5a",5.56294527401691,5.26983273383702
"Tnfrsf13b",4.47860538006736,4.56619160092609
"Prox1",-0.298812528036098,-0.554261227596493
"2610507B11Rik",6.80181265685863,6.74999496265432
"AI597479",1.94392471451814,1.23071890635759
"Tmem86a",5.11138900694255,6.00307607362651
"Tex14",0.800035669275956,0.654451985618789
"Ifi35",4.87843876011384,4.82597142627573
"Rdm1",3.59893828252041,3.42145968394743
"Nedd8",7.14808675987008,7.1842757328722
"Gosr1",3.60312836020776,3.73866293797817
"Mrpl52",5.39054186782807,6.17837778992879
"Kansl3",4.70738556964341,4.51297205653419
"Eya4",-1.35806604887631,1.01850830568115
"Faf1",3.29447848003944,3.27972904906916
"Mettl16",2.69291516558596,2.57723391337201
"Pigyl",3.75461688247476,3.58803578914868
"Psen2",3.76970606761838,3.87798711579045
"Acaa1b",-0.471796448172439,1.10116078163513
"Plcd1",0.928082024173035,1.32372423685468
"Fads1",4.89677060708019,5.07695008908797
"Tnfrsf22",3.63327955450691,3.20465651490821
"Cars",3.76244414058042,3.82545627293164
"Wnt2",0.468872790701214,1.94739242743402
"Apip",4.40350946262629,4.44300858074487
"Pdhx",2.55675288169338,2.51393302352051
"Vac14",4.58611537618692,4.43565539762199
"Mcoln2",3.57571498855899,3.63364061029792
"Tbrg1",4.71627197882552,4.5750796906858
"Adssl1",3.62308016840179,4.10853976467651
"Thg1l",1.81058787297631,1.22753555551887
"Adam19",5.28729549548359,5.05684840913524
"Exoc3l2",-2.18029664682596,-2.31876171292153
"Zfp296",-0.608773481016344,0.251724054832954
"Sugp1",3.42684886450831,3.69205401728678
"Dhdh",3.45300346077029,3.06376924921214
"Zfp790",1.58882938203773,1.77484730344662
"Evi5",5.1112515569208,4.99447418303571
"Snapc2",3.36526649939448,3.52651658165152
"Git1",4.23764036808227,4.06696909836172
"Gltp",7.51816550590671,7.35691680741914
"Bnip2",6.27291091118201,6.2610709313151
"Ccnt1",3.97848330984723,3.58022116743233
"Scarf2",-1.29632670592958,-1.91401370807571
"Brms1l",2.42643163507643,1.89337663204039
"Med15",4.62701633717518,4.53879846371608
"Dhdds",4.39235675861081,3.76386074800559
"Ubxn11",-0.28307365958567,-0.487628851701725
"Tjap1",2.91870179979406,2.36909637363125
"Ehf",0.749152519222396,1.491799468378
"Steap4",1.81592688846765,0.624101724654652
"Mplkip",2.22269353407824,2.08747092709003
"Kif11",1.28343366361957,1.06675557008093
"Rpa3",4.25790396107495,4.13967528738737
"Mlkl",2.59237956596167,2.43119685689752
"Tnpo3",4.28625979016155,4.47443927629042
"Ttll5",1.51016621285549,1.70503612378943
"Zfp715",2.62679237787206,2.51211463179952
"Rps5",9.22137801912331,9.50009539349895
"Amotl1",0.434070767157485,0.753809382840018
"Gfod2",-0.480436671630175,-0.704898128248152
"Enkd1",0.776102922209984,0.259930232411869
"Atp6v0d1",6.47538231446674,6.43971534395711
"Ptprs",2.68481127544237,3.01157229668403
"Slc41a1",2.96713563530745,2.97770550137292
"Zfp651",-1.27104729773246,-0.403416324060099
"Nelfb",3.92860534374046,4.05988335928917
"Tmem175",3.68177926570768,3.57015315393953
"Bcas1",-1.11915046420356,-0.381212806759887
"Tango2",4.33255238005727,4.26650825845715
"Aldh1a2",3.71712655560141,2.80141366644701
"Ndufs2",6.0756501113374,6.01156526067738
"Atraid",6.05068071647676,5.95642649218086
"Cad",2.46353553123058,3.31897901935139
"Sh3bp5l",2.50831487933833,3.16328901732074
"Atad1",4.62996059828078,4.79142076814358
"Pea15a",8.09696688559524,8.10933850046177
"Tnfaip8l2",5.76647315833239,5.70456278394976
"Trnt1",4.20198693647801,3.56481390765833
"Ehmt2",5.70591818772156,5.44389333687328
"Med16",3.572602240741,3.67922452842586
"Tmem259",5.49035813314855,5.19177072102842
"Clip3",-0.930184407892505,-1.02465972900864
"Dedd",3.97270843978861,3.83154575316744
"Mcemp1",2.3941037932168,4.21078386348441
"Nit1",3.52331885586233,3.61704727458685
"Pax5",0.161022088335637,2.53111209277871
"Prdm15",1.24679085279812,1.22757277346944
"Rnf168",2.7678231046459,2.97454896058666
"Tctex1d2",3.05152814857812,2.90283976619172
"Chp1",5.42838702364776,5.4844057907805
"Trpv4",5.32280839330963,4.65390342783756
"Klhl3",-1.03560860271216,-0.609013025875929
"Tvp23b",3.55530559797935,3.22250236673823
"Dnajc7",6.00953185945433,6.01750733998387
"Cacybp",5.03646884914939,5.0053057012416
"Zswim7",2.37660230441689,3.11911195667398
"Pigl",1.19507836796602,1.09398130709032
"Ndufa2",6.27332331201694,6.50568803045665
"Glis2",2.23959366124291,2.50254217605777
"Ube2z",4.35745668186956,4.58008192742833
"Tmem87b",4.92996319067555,4.5026339394816
"Anapc1",4.36190041701011,4.21542033774986
"Mertk",5.55772764930504,5.20989229764216
"Hps5",4.44210888560944,4.18402885009875
"Map3k4",3.02755498765889,2.84121124775216
"Blk",-0.424127880670612,1.02619333907643
"Rnf166",4.54158223343124,4.33691462868982
"Ankrd28",-1.37987575351227,-0.238465808712274
"Ankrd52",3.06474511472053,3.37602271088444
"Srp19",4.87984008008172,5.16600820618573
"Wdfy2",4.34754154438009,4.20874725037387
"Rbsn",3.52924372993573,3.47855091720966
"Mrps25",4.5222032062505,4.47483921489768
"Dguok",4.98048099658999,4.55843523986957
"Csf1",1.50880428284338,1.87738917936397
"Strip1",2.97458472097769,3.2619524061073
"Slc25a11",5.55788090080352,5.84924275852064
"Cmc2",3.17178080667653,3.217368443565
"Chfr",4.15822320837695,3.76207595735282
"Tex261",5.15814130822027,5.17898779972996
"Fam120b",2.80457235080424,2.35762876240021
"Tbp",3.40116228717463,3.74805147639167
"Psmb1",6.39161744492737,6.50967055277726
"Pdcd2",3.25500255190703,3.63701561557127
"Dll1",-1.50280681505542,-2.17974179730213
"Fhod1",2.7324847879917,3.25231182008619
"Slc9a5",-1.51861065276291,-1.69114377403797
"Elmo3",-2.53210722924949,-1.65435154954335
"4931428F04Rik",-0.531061873789994,-1.74677135796556
"Tppp3",7.27439382365176,7.05914834182285
"Msh3",2.21209221712008,2.61778771598667
"Adamts13",0.761117789576879,0.705705803317963
"Tmem208",5.03889534002831,5.20829683442445
"E2f4",4.32621963186268,3.96197997928088
"Surf4",5.97787560728491,6.17190709755796
"Surf2",4.30228857973976,3.81559910432154
"Dnajb9",7.20094256408824,6.45311304210328
"Naf1",2.21012802662753,2.49648366991013
"Ppp1cb",6.16426827342679,6.25613936162439
"Efr3a",4.64538029445506,4.64278765133697
"Trappc2l",5.55118500218704,5.47196757840712
"Acsf3",2.04620487579576,2.07254212071395
"Ddx19a",4.05746806404135,4.10278655415562
"Galns",2.99477859359238,3.06896910818432
"Gata2",0.816967221295516,1.64044653813487
"Rabl6",5.51747345287019,5.18931127657486
"Edf1",6.68968611833786,6.7595073644182
"Npdc1",3.05485122051167,2.15287172268525
"Fbxw5",4.11761377268155,4.0347476756226
"Slc25a13",1.76708781732005,2.14013635047129
"Lrrk1",3.59683070015023,3.85679979061561
"Sirt2",6.05844946021087,5.81100622147148
"Hnrnpl",6.76056598556503,6.63000313233629
"Nolc1",3.53365307358748,3.39760668171461
"Casd1",3.71503040831208,3.58788265374462
"Cnksr3",2.69243910835088,2.53373130797981
"Mtmr1",3.7347064246441,3.80455894618931
"Abca1",5.92125740381452,6.02666217410167
"Nipsnap3b",4.31962214519491,4.64340305848517
"Lage3",4.16969129366582,4.69708448189886
"Ubl4a",3.91211134420257,3.82035338240067
"Gdi1",6.3380461483749,5.88580658317981
"Gadd45b",7.916716556715,6.85499178293612
"Slamf6",2.43404638919386,3.66090602611112
"Slamf1",-0.757941682731128,-2.11837732146515
"Zdhhc12",2.23401610143041,3.19795436748233
"Endog",2.44192141627559,1.18167343691132
"Cybb",7.75515848823163,8.19266168328635
"Xk",-2.13353107551639,-3.10506613516719
"Pcolce2",3.04256087590046,4.01960911286246
"Cd48",7.9719052498362,7.80606737847625
"Clpx",4.13444116838648,3.71519687957511
"Trabd",4.07467187109686,4.06550564248228
"Dennd6b",-1.63527055182026,-1.3165445876421
"Cd83",9.82927500114493,9.14256959859296
"Gzmb",-0.322198793627131,0.560920314079462
"C4a",4.04089990110862,2.96466709162764
"Ager",1.66650709388777,1.98502916194249
"Atf6b",4.85340137634809,4.99560116126392
"Ppt2",4.80589733424183,5.20387424604649
"Rnf5",4.8444070495406,4.81624267072598
"Hivep2",3.36525315991206,3.40959717449626
"Arnt",5.24491750723106,4.93244827970493
"Itga2",-1.58142987853179,-1.36897289939836
"Mocs2",4.65753160142167,4.66573496006131
"Nat9",3.72983689613753,3.41332440464001
"Lpl",6.5685265720184,7.54348401996571
"Atp6v0e",6.99838760973874,6.96248473417579
"Zfp318",3.21151980098348,3.24201236926267
"Srf",4.13301377208513,3.71338629055249
"Lama5",-0.668211344350408,0.576056677950237
"Serac1",1.20712410262853,0.678114361426838
"Pdzd11",4.23057610747381,4.57945443836037
"Psma2",6.65714782700853,6.90290046252094
"Mrpl32",3.68555190783673,4.21014839720775
"Setdb1",4.39868474937008,3.91907666683994
"Anxa9",1.16672251382643,1.56311590040418
"Prune",2.90744361543982,2.42659355059509
"Cers2",6.47460020348486,6.43097135139415
"Capza2",7.43837922057119,7.68229573825651
"Plekho1",7.78191750231778,7.64192668349632
"Vps45",4.43396938704928,4.40808477903972
